SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,MultipleLines_No phone service,MultipleLines_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,gender_Male,CLV,MonthlyCost_ratio,tenure_years,is_high_value,is_new_customer,is_long_term
0,1,0,72,1,1,101.35,7323.15,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,True,False,False,True,False,False,7297.2,0.013837783223991863,6.0,1,0,1
1,0,0,2,1,1,84.05,186.05,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,168.1,0.4493450948944132,0.16666666666666666,0,1,0
0,1,1,23,1,0,20.9,454.0,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,True,True,480.7,0.04593406593406593,1.9166666666666667,0,0,0
1,0,0,71,1,1,105.9,7521.95,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,True,False,False,True,False,False,7518.900000000001,0.014076924610691285,5.916666666666667,1,0,1
0,1,0,11,1,1,99.5,1056.95,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,False,1094.5,0.09404981331820975,0.9166666666666666,0,0,0
0,0,0,1,1,1,44.15,44.15,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,44.15,0.9778516057585825,0.08333333333333333,0,1,0
0,0,0,16,1,1,53.9,834.15,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,862.4,0.06453930431658983,1.3333333333333333,0,0,0
0,0,0,1,1,1,85.45,85.45,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,85.45,0.9884326200115674,0.08333333333333333,0,1,0
0,1,0,12,1,1,85.05,999.8,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,1020.5999999999999,0.08498201438848921,1.0,0,0,0
0,0,0,54,0,0,44.1,2369.7,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,True,False,False,False,False,False,2381.4,0.018602100645379004,4.5,0,0,1
0,1,0,68,1,0,90.2,6297.65,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,True,True,False,False,False,6133.6,0.014320529002246514,5.666666666666667,1,0,1
0,1,1,4,1,0,50.85,239.55,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,203.4,0.2113905632924548,0.3333333333333333,0,1,0
0,0,1,1,1,0,59.2,59.2,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,59.2,0.9833887043189369,0.08333333333333333,0,1,0
0,0,0,27,1,0,53.45,1461.45,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,1443.15,0.03654825806010462,2.25,0,0,0
0,0,0,21,1,1,19.95,416.4,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,True,True,418.95,0.04779587925251557,1.75,0,0,0
0,0,0,13,1,1,83.2,1060.6,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,1081.6000000000001,0.07837226827430295,1.0833333333333333,0,0,0
1,0,0,64,1,0,74.65,4869.35,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,4777.6,0.015327440533021241,5.333333333333333,1,0,1
0,0,0,1,1,1,54.9,54.9,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,54.9,0.9821109123434705,0.08333333333333333,0,1,0
0,1,0,57,0,1,57.5,3265.95,False,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,True,False,False,False,True,3277.5,0.017600514241111743,4.75,0,0,1
0,1,0,21,1,1,103.9,2254.2,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,False,2181.9,0.046071301880099336,1.75,0,0,0
0,0,0,19,1,0,19.65,358.15,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,True,True,373.34999999999997,0.054712515661979676,1.5833333333333333,0,0,0
0,1,0,31,1,1,93.8,2939.8,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,True,2907.7999999999997,0.03189608269858542,2.5833333333333335,0,0,0
0,0,0,52,1,1,89.25,4652.4,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,4641.0,0.019179524648644003,4.333333333333333,1,0,1
0,0,0,46,1,1,94.15,4408.45,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,4330.900000000001,0.0213518692807493,3.8333333333333335,1,0,1
1,0,0,11,1,1,55.6,580.8,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,611.6,0.09556548642145068,0.9166666666666666,0,0,0
0,1,1,53,0,1,48.7,2495.2,False,False,False,True,False,True,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,2581.1000000000004,0.019509654675106163,4.416666666666667,0,0,1
0,1,1,11,1,1,19.25,180.3,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,211.75,0.10617760617760617,0.9166666666666666,0,0,0
1,0,0,57,1,1,104.9,5913.95,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,5979.3,0.01773472303231642,4.75,1,0,1
1,0,0,2,1,1,75.45,158.4,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,150.9,0.4733375156838143,0.16666666666666666,0,1,0
1,0,0,2,1,0,54.85,104.2,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,109.7,0.5213878326996197,0.16666666666666666,0,1,0
0,1,1,71,1,0,19.9,1389.35,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,1412.8999999999999,0.01431294278419103,5.916666666666667,0,0,1
0,1,1,1,1,1,19.4,19.4,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,19.4,0.9509803921568627,0.08333333333333333,0,1,0
0,1,0,68,1,0,25.05,1629.2,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,True,False,False,True,1703.4,0.015366212734633787,5.666666666666667,0,0,1
0,1,0,72,1,0,84.45,6033.1,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,True,6080.400000000001,0.013995459140551201,6.0,1,0,1
0,0,0,2,1,0,19.3,44.4,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,38.6,0.42511013215859034,0.16666666666666666,0,1,0
1,1,0,1,1,1,95.1,95.1,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,True,95.1,0.9895941727367326,0.08333333333333333,0,1,0
0,0,0,41,1,1,79.85,3320.75,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False,3273.85,0.02403853390532099,3.4166666666666665,0,0,1
0,1,1,72,1,0,25.55,1867.7,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,True,False,False,True,1839.6000000000001,0.01367260662492642,6.0,0,0,1
0,1,0,6,1,1,75.5,438.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,453.0,0.17198177676537585,0.5,0,0,0
0,1,1,4,1,1,73.75,325.45,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,295.0,0.22591514780211366,0.3333333333333333,0,1,0
0,0,0,12,1,1,96.05,1148.1,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,True,1152.6,0.08358715516491168,1.0,0,0,0
0,1,0,58,1,1,68.4,3972.25,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,True,False,False,3967.2000000000003,0.017215126156169384,4.833333333333333,1,0,1
0,0,0,7,1,0,20.65,155.9,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,144.54999999999998,0.13161249203314213,0.5833333333333334,0,0,0
0,1,0,65,1,1,55.15,3673.15,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,3584.75,0.015010274485255092,5.416666666666667,0,0,1
0,0,0,1,1,1,70.6,70.6,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,70.6,0.9860335195530726,0.08333333333333333,0,1,0
0,1,0,56,1,0,19.95,1126.75,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False,True,1117.2,0.01769009088893815,4.666666666666667,0,0,1
0,0,0,4,1,0,19.0,73.45,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,True,True,76.0,0.2552048354600403,0.3333333333333333,0,1,0
0,1,1,58,1,1,44.1,2413.05,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,2557.8,0.018268055756923012,4.833333333333333,0,0,1
0,1,0,62,1,1,107.6,6912.7,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,6671.2,0.015563301849950098,5.166666666666667,1,0,1
0,0,0,26,1,0,61.55,1581.95,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,True,1600.3,0.03888309801320319,2.1666666666666665,0,0,0
0,0,0,62,1,0,90.7,5586.45,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,5623.400000000001,0.016232807452415683,5.166666666666667,1,0,1
0,1,1,58,1,0,99.25,5846.65,True,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,5756.5,0.016972630030867103,4.833333333333333,1,0,1
0,1,0,68,1,1,91.7,6424.7,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,6235.6,0.014270818743483201,5.666666666666667,1,0,1
0,1,1,61,1,1,100.7,6018.65,True,False,False,True,False,True,False,True,False,False,False,False,False,True,False,True,True,False,True,False,False,False,6142.7,0.01672854734079224,5.083333333333333,1,0,1
0,0,0,42,1,1,78.45,3373.4,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,3294.9,0.023248577524893316,3.5,0,0,1
0,0,0,18,1,0,84.3,1537.9,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,1517.3999999999999,0.05477938787445578,1.5,0,0,0
0,0,0,56,1,1,19.55,1080.55,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,1094.8,0.01807590957422218,4.666666666666667,0,0,1
0,0,0,4,1,1,88.95,355.2,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,355.8,0.24971925884334645,0.3333333333333333,0,1,0
0,0,0,4,1,0,20.45,82.85,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,81.8,0.24388789505068575,0.3333333333333333,0,1,0
0,0,1,35,1,0,55.6,2016.45,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,1946.0,0.027559542987434633,2.9166666666666665,0,0,0
0,1,1,64,1,1,86.8,5327.25,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,5555.2,0.016290526908459627,5.333333333333333,1,0,1
0,0,0,31,1,0,20.95,683.25,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False,649.4499999999999,0.03061746437705517,2.5833333333333335,0,0,0
1,1,0,67,1,1,20.05,1263.05,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,1343.3500000000001,0.015861714330920457,5.583333333333333,0,0,1
0,0,0,4,1,0,50.7,151.3,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,202.8,0.3328956007879186,0.3333333333333333,0,1,0
1,1,0,70,1,1,113.65,7714.65,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,7955.5,0.01472980241457298,5.833333333333333,1,0,1
0,0,0,3,1,0,53.4,188.7,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,160.2,0.2814971006852926,0.25,0,1,0
1,1,0,53,1,1,101.9,5549.4,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,True,5400.700000000001,0.018359037186509084,4.416666666666667,1,0,1
0,1,1,2,1,0,59.5,130.5,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,True,119.0,0.4524714828897338,0.16666666666666666,0,1,0
0,1,1,29,1,1,87.8,2621.75,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,2546.2,0.03347631303021637,2.4166666666666665,0,0,0
0,0,0,47,0,0,41.9,1875.25,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False,1969.3,0.022331778814123918,3.9166666666666665,0,0,1
0,1,1,68,1,1,83.0,5685.8,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,True,False,False,5644.0,0.014595202926074417,5.666666666666667,1,0,1
0,0,1,12,1,1,69.85,837.5,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,True,838.1999999999999,0.0833035181872391,1.0,0,0,0
0,1,1,8,1,0,56.3,401.5,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,450.4,0.13987577639751553,0.6666666666666666,0,0,0
0,1,0,54,1,0,109.55,6118.95,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,True,5915.7,0.017900473043080418,4.5,1,0,1
0,1,1,69,1,1,92.15,6480.9,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,True,6358.35,0.01421651059103041,5.75,1,0,1
0,0,0,26,1,1,69.5,1800.05,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,1807.0,0.03858860109380639,2.1666666666666665,0,0,0
0,1,0,72,1,1,97.0,7104.2,True,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,6984.0,0.013651973202724765,6.0,1,0,1
0,0,0,70,0,1,58.35,4214.25,False,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,False,True,False,False,False,False,4084.5,0.013842595338354784,5.833333333333333,1,0,1
0,0,1,1,1,0,50.6,50.6,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,50.6,0.9806201550387597,0.08333333333333333,0,1,0
0,0,0,10,1,1,89.5,863.1,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,895.0,0.10357597500289319,0.8333333333333334,0,0,0
0,1,1,28,1,1,70.4,1992.2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1971.2000000000003,0.03532008830022075,2.3333333333333335,0,0,0
0,0,0,1,1,1,69.8,69.8,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,69.8,0.9858757062146892,0.08333333333333333,0,1,0
0,1,0,21,1,1,94.3,1948.35,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,1980.3,0.04837509939210506,1.75,0,0,0
1,1,0,51,1,1,93.8,4750.95,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,4783.8,0.019739264933343156,4.25,1,0,1
0,1,1,53,1,0,19.55,1007.9,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,1036.15,0.01937753989493508,4.416666666666667,0,0,1
0,0,1,53,1,0,95.95,5036.9,True,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,True,5085.35,0.019045634093570737,4.416666666666667,1,0,1
0,1,0,24,1,1,101.05,2391.8,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,True,2425.2,0.042230859244399864,2.0,0,0,0
0,1,0,70,1,1,94.8,6859.05,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,6636.0,0.013819141259903352,5.833333333333333,1,0,1
0,0,0,61,1,1,107.75,6521.9,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,True,False,False,True,False,True,6572.75,0.016518726333379325,5.083333333333333,1,0,1
0,0,0,11,1,1,54.6,617.85,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,600.6,0.08822816514502707,0.9166666666666666,0,0,0
0,0,0,2,1,1,71.3,157.75,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,142.6,0.4491338582677165,0.16666666666666666,0,1,0
0,0,0,25,1,1,19.5,516.3,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,True,487.5,0.03769572781751402,2.0833333333333335,0,0,0
0,0,0,41,1,1,56.3,2364.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,2308.2999999999997,0.023805496828752642,3.4166666666666665,0,0,1
0,1,0,18,1,1,94.7,1687.95,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,True,1704.6000000000001,0.05607033956008171,1.5,0,0,0
1,1,0,72,1,1,104.15,7689.95,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True,7498.8,0.013541890143610348,6.0,1,0,1
0,1,1,71,1,1,90.55,6239.05,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,6429.05,0.014511101673864792,5.916666666666667,1,0,1
0,1,1,34,1,1,60.8,2042.05,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,2067.2,0.02975942830571939,2.8333333333333335,0,0,0
0,0,0,29,1,1,98.8,2807.1,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,True,2865.2,0.035183932196146864,2.4166666666666665,0,0,0
1,1,0,40,1,1,98.15,4116.8,True,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,True,False,False,True,3926.0,0.023835543251250667,3.3333333333333335,1,0,1
0,1,0,36,0,0,35.35,1317.95,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,True,1272.6000000000001,0.0268016225027484,3.0,0,0,0
0,1,0,46,1,1,103.15,4594.65,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,False,True,False,False,4744.900000000001,0.02244513833734075,3.8333333333333335,1,0,1
0,0,0,58,1,1,107.75,6332.75,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,True,False,False,True,False,False,6249.5,0.01701203868166568,4.833333333333333,1,0,1
0,0,0,39,1,0,81.4,3213.75,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,True,3174.6000000000004,0.025320786997433706,3.25,0,0,1
0,1,1,4,1,0,61.45,229.55,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,245.8,0.2665365430492301,0.3333333333333333,0,1,0
0,1,1,52,1,1,95.7,4976.15,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,True,False,True,False,False,False,4976.400000000001,0.019227871372170822,4.333333333333333,1,0,1
1,1,0,70,1,1,104.8,7308.95,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,True,False,False,True,False,True,7336.0,0.01433662336951689,5.833333333333333,1,0,1
1,1,0,65,1,1,70.95,4555.2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,4611.75,0.015572187349106714,5.416666666666667,1,0,1
0,0,0,1,1,1,44.95,44.95,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,44.95,0.9782372143634385,0.08333333333333333,0,1,0
0,1,0,70,1,1,97.65,6982.5,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,True,False,False,True,False,False,6835.5,0.01398295983389418,5.833333333333333,1,0,1
1,1,1,29,0,1,35.65,1025.15,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,1033.85,0.03474150952589777,2.4166666666666665,0,0,0
0,0,0,1,1,1,90.55,90.55,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,90.55,0.9890770070999454,0.08333333333333333,0,1,0
0,0,0,67,1,1,85.25,5714.2,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,5711.75,0.014916363381858902,5.583333333333333,1,0,1
0,0,0,1,1,1,19.5,19.5,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,19.5,0.9512195121951219,0.08333333333333333,0,1,0
0,0,0,26,1,1,88.8,2274.35,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,2308.7999999999997,0.03902696288483091,2.1666666666666665,0,0,0
0,1,1,30,1,1,25.1,789.55,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,True,False,753.0,0.03175004743532984,2.5,0,0,0
0,1,0,48,1,1,100.05,4834.0,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,False,4802.4,0.020692864529472596,4.0,1,0,1
0,1,1,55,1,0,55.7,3131.8,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,3063.5,0.01777962206332993,4.583333333333333,0,0,1
0,0,0,7,1,1,85.2,602.55,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,True,596.4,0.1411647750807721,0.5833333333333334,0,0,0
0,0,0,37,1,1,91.15,3369.25,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,3372.55,0.027045471404198503,3.0833333333333335,0,0,1
0,1,0,31,1,1,83.85,2674.15,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,2599.35,0.03134403678298413,2.5833333333333335,0,0,0
0,0,0,4,1,1,45.9,199.75,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,183.6,0.2286425902864259,0.3333333333333333,0,1,0
0,1,1,72,1,1,25.1,1790.8,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,True,False,False,True,1807.2,0.014008259850429737,6.0,0,0,1
1,0,0,5,1,1,91.4,449.75,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,457.0,0.20277315585135886,0.4166666666666667,0,1,0
0,1,1,1,1,0,19.7,19.7,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,True,True,19.7,0.9516908212560387,0.08333333333333333,0,1,0
1,0,0,15,1,1,91.5,1400.3,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,1372.5,0.06529651038321559,1.25,0,0,0
0,1,1,8,1,1,51.3,411.6,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,410.4,0.12433349491032476,0.6666666666666666,0,0,0
0,0,0,35,1,0,21.1,741.0,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False,738.5,0.028436657681940702,2.9166666666666665,0,0,0
1,0,0,56,1,0,104.75,5841.35,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,False,5866.0,0.017929429082475374,4.666666666666667,1,0,1
0,1,0,42,1,1,106.15,4512.7,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,4458.3,0.023517291800518425,3.5,1,0,1
1,1,1,65,1,1,85.75,5688.45,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,5573.75,0.015071755617854099,5.416666666666667,1,0,1
0,1,1,2,1,0,20.3,31.9,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False,40.6,0.6170212765957447,0.16666666666666666,0,1,0
1,1,0,65,1,1,100.75,6674.65,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,True,False,False,True,False,True,6548.75,0.015092163309939857,5.416666666666667,1,0,1
0,0,0,18,1,1,74.15,1345.75,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,1334.7,0.05505847410432523,1.5,0,0,0
0,0,0,23,1,1,78.55,1843.05,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,True,False,False,True,False,False,1806.6499999999999,0.04259645888126678,1.9166666666666667,0,0,0
0,0,0,4,1,1,45.3,196.95,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,181.2,0.22884566809800455,0.3333333333333333,0,1,0
0,1,0,70,1,0,19.85,1433.8,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,True,False,False,True,1389.5,0.01383468079174798,5.833333333333333,0,0,1
0,0,0,4,1,0,50.7,214.55,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,202.8,0.23521224773834376,0.3333333333333333,0,1,0
0,0,0,19,1,1,45.0,865.85,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,855.0,0.05191209551825575,1.5833333333333333,0,0,0
0,0,0,18,1,0,77.8,1358.6,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1400.3999999999999,0.05722271256251839,1.5,0,0,0
1,1,0,38,1,1,83.45,3147.15,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,3171.1,0.02650763146609914,3.1666666666666665,0,0,1
0,0,0,2,1,1,73.25,131.05,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,146.5,0.5547141234380916,0.16666666666666666,0,1,0
0,0,0,47,1,0,94.8,4535.85,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,True,4455.599999999999,0.020895555286156692,3.9166666666666665,1,0,1
0,1,1,52,1,0,20.1,1078.75,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,1045.2,0.018615420236165782,4.333333333333333,0,0,1
0,0,0,9,1,0,59.9,542.4,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,True,539.1,0.11023187338976813,0.75,0,0,0
0,1,0,26,1,1,90.1,2312.55,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,True,False,False,False,2342.6,0.038944479263469556,2.1666666666666665,0,0,0
0,1,1,8,1,1,51.05,415.05,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,408.4,0.12270159836558105,0.6666666666666666,0,0,0
0,1,0,44,1,1,70.95,3250.45,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,True,False,True,3121.8,0.0218210336926602,3.6666666666666665,0,0,1
